ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
1030,simple,B002,EZ-USB FX2LP CY7C68013A USB Development Core Board Logic Analyzer,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div id=""ds_div"">
<div>
<div>
<div>
<ul>
 	<li><b>Features:</b></li>
</ul>
<div><span style=""font-family: Arial;"">ÿ</span></div>
<ul>
 	<li>With CY7C68013A-56 chip: low-power version of the enhanced 51-core, 16KB program data areas</li>
 	<li>, frequency of 48Mhz, 480Mbps high-speed transmission protocol standards, compatible with USB2.0</li>
 	<li>Firmware, EEPROM: Complete in-system programming solution with a USB cable directly to download firmware, on-board to provide 16K (24LC128) a large program memory (EEPROM), used as storage VID / PID and the USB firmware, the program space to meet the CY7C68013A Needs.</li>
 	<li>All the GPIO pin through the 2.54mm standard leads to very convenient for learners to expand DIYdesign.</li>
 	<li>With the board firmware can be achieved through the core function of the logic analyzer</li>
</ul>
<div><span style=""font-family: Arial;"">ÿ</span></div>
<div><span style=""font-family: Arial;"">ÿ</span></div>
<ul>
 	<li><b><span style=""font-size: x-large;"">Package included:</span></b></li>
</ul>
<span style=""font-family: 'Comic Sans MS';""><span style=""font-size: medium;"">1 xÿ</span></span><span style=""font-family: 'Comic Sans MS'; font-size: medium;"">EZ-USB FX2LP CY7C68013A USB Development Core Board Logic Analyzer EEPRO</span></div>
</div>
</div>
</div>",,,taxable,,0,,,0,0,,,,,1,,,394,Programmers and Analyzer,"Core Board, CY7C68013A, EZ-USB, FX2LP, Logic Analyzer, USB",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-36.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-36.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/Free-shipping-EZ-USB-FX2LP-CY7C68013A-USB-Core-board-Development-board-logic-analyzer-3PCS.jpg_640x640.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/rBVaHVUTbTOADYzPAAGpF7R8ymU195.jpg",,,,,,,,,0
1034,simple,B003,"10pcs,Quality test hook clip. Logic analyzer test folder For USB 24M 8CH",1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: medium;"">Description :-
</span>

<span style=""font-size: medium;"">
</span>ÿ ÿ ÿ ÿ ÿ IC test lead set of 5 jumper mini-grabber test leads.<span style=""font-size: medium;"">
</span>ÿ ÿ ÿ ÿ ÿ Set includes multiple color coding. ÿ ÿ ÿ ÿ<span style=""font-size: medium;"">
</span></div>
<div class=""box""><span style=""font-size: large;"">Package Contents :-</span>
<ul>
 	<li><span style=""font-size: medium;"">10Pcs Quality test of the quality test hook clip. Logic analyzer test folder</span></li>
</ul>
</div>",,,taxable,,1,8,,0,0,,,,,1,,,615,Programmers and Analyzer,"24M, 8CH, hook clip, Logic Analyzer, Quality test, test folder, USB",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-1-29.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-1-29.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-2-21.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-3-18.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-37.jpg",,,,,,,,,0
1039,simple,B004,ST-Link stlink V2 for STM8S STM8L STM32 Cortex-M0 M3 SWIM JTAG SWD programmer,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b>

</span>
<div>
<ul>
 	<li>The ST-LINK/V2 is an in-circuit debugger and programmer for the STM8 and STM32 microcontroller families. The single wire interface module (SWIM) and JTAG/serial wire debugging (SWD) interfaces are used to communicate with any STM8 or STM32 microcontroller located on an application boar</li>
 	<li>In addition to providing the same functionalities as the ST-LINK/V2, the ST-LINK/V2-ISOL features digital isolation between the PC and the target application board. It also withstands voltages of up to 2500 VRMS.</li>
 	<li>STM8 applications use the USB full speed interface to communicate with STMicroelectronic?s ST Visual Develop (STVD) or ST Visual Program (STVP) software.</li>
 	<li>STM32 applications use the USB full speed interface to communicate with Atollic, IAR, Keil or TASKING integrated development environments</li>
</ul>
</div>
</div>
<div class=""box""><b><span style=""font-size: large;"">Package Contents :-</span></b>
<ul>
 	<li><span style=""font-size: medium;"">1xÿST-Link stlink V2 for STM8S STM8L STM32 Cortex-M0 ÿM3 SWIM ÿJTAG SWD programmerÿ</span></li>
</ul>
</div>",,,taxable,,0,,,0,0,,,,,1,,,476,Programmers and Analyzer,"Cortex-M0, JTAG, M3, programmer, ST-Link, stlink V2, STM32, STM8L, STM8S, SWD, SWIM",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-38.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-1-30.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-4-14.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-38.jpg",,,,,,,,,0
1043,simple,B004A,ST-Link stlink V2 for STM8S STM8L STM32 Cortex-M0 M3 SWIM JTAG SWD programmer,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><b><span style=""font-size: large;"">Description :-</span></b>
<ul>
 	<li><span style=""font-size: medium;"">1. Support the full range of STM32 SWD interface debugging, simple interface (including power supply), 4 line speed, stable work; Interface definition shell directly address, Don't ÿ ÿ ÿ ÿ ÿ ÿneed ÿto read instructions</span></li>
 	<li><span style=""font-size: medium;"">2. Support all series STM8 SWIM download debugging (common development environment such as IAR, STVD etc.) are supported. Support the software version is as ÿ follows:</span></li>
 	<li><span style=""font-size: medium;"">ÿ ÿ ÿ ÿ ÿST - LINK Utility 2.0 and above</span></li>
 	<li><span style=""font-size: medium;"">ÿ ÿ ÿ ÿ ÿSTVD 2 and above</span></li>
 	<li><span style=""font-size: medium;"">ÿ ÿ ÿ ÿ ÿSTVP 3.2.3 and above</span></li>
 	<li><span style=""font-size: medium;"">ÿ ÿ ÿ ÿ ÿIAR EWARM V6.20 and above</span></li>
 	<li><span style=""font-size: medium;"">ÿ ÿ ÿ ÿ ÿIAR EWSTM8 V1.30 and above</span></li>
 	<li><span style=""font-size: medium;"">ÿ ÿ ÿ ÿ ÿKEIL RVMDK V4.21 and above</span></li>
 	<li><span style=""font-size: medium;"">3. Support the firmware upgrade automatically, to ensure that the ST company product support. When they leave the firmware has been upgraded to the latest V2. The ÿ ÿ J17. S4.</span></li>
 	<li><span style=""font-size: medium;"">4. Increase the 5 v power output, the output it can protect the I/O port, not afraid of error cause damage of ST - LINK V2</span></li>
 	<li><span style=""font-size: medium;"">5. Easy interface to use pure copper plating 2.54 spacing horn, with 20 cm dupont line, can deal with different target board line sequence, flexible connection;</span></li>
 	<li><span style=""font-size: medium;"">6. Use U disk aluminum alloy shell to protect the mainboard, convenient to carry, not afraid of static electricity, not afraid of tumbling.</span></li>
</ul>
</div>
<div class=""box""><b><span style=""font-size: large;"">Package Contents :-</span></b>
<ul>
 	<li><span style=""font-size: medium;"">ST-Link V2 STM8 STM32 Emulator / Download / Programmer .</span></li>
</ul>
</div>",,,taxable,,0,0,,0,0,,,,,1,,,258,Programmers and Analyzer,"Cortex-M0, JTAG, M3, programmer, STM32, STM8L, STM8S, SWD, SWIM",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-2-22.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-2-22.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-39.jpg",,,,,,,,,0
1048,simple,A013,42 mm Polyolefin HeatShrink Tube (1 Meter/Transparent) Heat Shrink sleeve,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><b><span style=""font-size: large;"">Description :-</span></b>
<ul>
 	<li><span style=""font-size: medium;"">Inner Diameter: 42mm</span></li>
 	<li><span style=""font-size: medium;"">Length: 1mtr</span></li>
 	<li><span style=""font-size: medium;"">Shrink ratio: 2:1</span></li>
 	<li><span style=""font-size: medium;"">Color: Clear</span></li>
</ul>
</div>
<div class=""box""><b><span style=""font-size: large;"">Package Contents :-</span></b>
<div>
<ul>
 	<li><span style=""font-size: medium;"">1X ÿ42 mm Polyolefin HeatShrink Tube (1 Meter/Transparent) High Quality Heat Shrink sleeve.</span></li>
</ul>
</div>
</div>",,,taxable,,0,,,0,0,,,,,1,,,334,Tools,"Heat Shrink sleeve, HeatShrink, Polyolefin, Tube",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-1-31.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-1-31.jpg",,,,,,,,,0
1050,simple,A004,SN-28B Pin Crimping Tool 2.54mm 3.96mm 28-18AWG Crimper 0.25-1.0mm,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><b><span style=""font-size: large;"">Description :-</span></b>
<ul>
 	<li>Condition:100% brand new and good quality</li>
 	<li>Material: Tool Steel</li>
 	<li>Size: 19cm</li>
 	<li>Handle Size: 10 * 1 * 2cm</li>
 	<li>TAB 2.8mm Crimp Terminal</li>
 	<li>Crimping capacity 0.1-1.0mm</li>
</ul>
</div>
<div class=""box""><b><span style=""font-size: large;"">Package Contents :-</span></b>
<ul>
 	<li><strong>ÿ1 Xÿ</strong>SN-28B Pin Crimping Tool 2.54mm 3.96mm 28-18AWG Crimper 0.25-1.0mm ÿ.</li>
</ul>
</div>",,,taxable,,0,,,0,0,,,,,1,,,1205,Tools,"crimiping piler, crrimiping tool, esd, lab equipment, piler, tools",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-2-24.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-2-23.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/57-6.jpg",,,,,,,,,0
1055,simple,A012,21 mm Polyolefin HeatShrink Tube (1 Meter/Transparent) Heat Shrink sleeve,1,0,visible,"<div class="""">
<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>
</div>","<div class=""box"">

<b><span style=""font-size: large;"">Description :-</span></b>
<ul>
 	<li><span style=""font-size: medium;"">Inner Diameter: 21mm</span></li>
 	<li><span style=""font-size: medium;"">Length: 1mtr</span></li>
 	<li><span style=""font-size: medium;"">Shrink ratio: 2:1</span></li>
 	<li><span style=""font-size: medium;"">Color: Transparentÿ</span></li>
</ul>
</div>
<div class=""box"">

<b><span style=""font-size: large;"">Package Contents :-</span></b>
<ul>
 	<li><span style=""font-size: medium;"">1X ÿ21 mm Polyolefin HeatShrink Tube (1 Meter/Transparent) High Quality Heat Shrink sleeve.</span></li>
</ul>
</div>",,,taxable,,0,,,0,0,,,,,1,,,138,Tools,"Heat Shrink sleeve, HeatShrink, Polyolefin, Tube",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-40.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-1-32.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-40.jpg",,,,,,,,,0
1056,simple,A008,50mm Polyolefin HeatShrink Tube (1 Meter) High Quality Heat Shrink sleeve,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><b><span style=""font-size: large;"">Description :-</span></b>
<ul>
 	<li><span style=""font-size: medium;"">50mm Heat Shrink Tube - RED</span></li>
 	<li><span style=""font-size: medium;"">Length: 1meter</span></li>
 	<li><span style=""font-size: medium;"">Shrink Ratio: 2:1ÿ</span></li>
 	<li><span style=""font-size: medium;"">Diameter of the tube before heat is applied:50 mmÿ</span></li>
 	<li><span style=""font-size: medium;"">Diameter of the tube after heat is applied:25 mmÿ</span></li>
 	<li><span style=""font-size: medium;"">Color: Clear</span></li>
 	<li><span style=""font-size: medium;"">Material: Polyolefinÿ</span></li>
</ul>
</div>
<div class=""box""><b><span style=""font-size: large;"">Package Contents :-</span></b>
<ul>
 	<li><span style=""font-size: medium;"">1X 50mm Polyolefin HeatShrink Tube (1 Meter) High Quality Heat Shrink sleeve.</span></li>
</ul>
</div>",,,taxable,,0,,,0,0,,,,,1,,,348,Tools,"esd, lab equipmen, red, shirnk tube, tools",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-41.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-1-33.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-2-25.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-41.jpg",,,,,,,,,0
1062,simple,A011,16 mm Polyolefin HeatShrink Tube (1 Meter/Transparent) Heat Shrink sleeve,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;"">Description :-</span>
<ul>
 	<li><span style=""font-size: medium;"">Inner Diameter: 16mm</span></li>
 	<li><span style=""font-size: medium;"">Length: 1mtr</span></li>
 	<li><span style=""font-size: medium;"">Shrink ratio: 2:1</span></li>
 	<li><span style=""font-size: medium;"">Color: Clear


<img src=""https://aws.robu.in/wp-content/uploads/2015/09/hst1.png"" alt=""hst1"" /></span></li>
</ul>
</div>
<div class=""box""><span style=""font-size: large;"">Package Contents :-</span>
<ul>
 	<li><span style=""font-size: medium;"">1X ÿ16 mm Polyolefin HeatShrink Tube (1 Meter/Transparent)
High Quality Heat Shrink sleeve.ÿ ÿÿ</span></li>
</ul>
</div>",,,taxable,,0,,,0,0,,,,,1,,,138,Tools,"Heat Shrink sleeve, HeatShrink, Polyolefin, Tube",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-2-26.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-2-26.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-42.jpg",,,,,,,,,0
1063,simple,A009,50mm Polyolefin HeatShrink Tube (1 Meter/BLACK) High Quality Heat Shrink sleeve,1,0,visible,"Best in quality, price &amp; support support@hoverbirds.in","<div class=""box""><strong><span style=""font-size: large;"">Description :-</span></strong>
<ul>
 	<li><span style=""font-size: medium;"">50mm Heat Shrink Tube - Black</span></li>
 	<li><span style=""font-size: medium;"">Length: 1meter</span></li>
 	<li><span style=""font-size: medium;"">Shrink Ratio: 2:1ÿ</span></li>
 	<li><span style=""font-size: medium;"">Diameter of the tube before heat is applied:50 mmÿ</span></li>
 	<li><span style=""font-size: medium;"">Diameter of the tube after heat is applied:25 mm</span></li>
 	<li><span style=""font-size: medium;"">Material: Polyolefin e.</span></li>
</ul>
</div>
<div class=""box""><strong><span style=""font-size: large;"">Package Contents :-</span></strong>
<ul>
 	<li><span style=""font-size: medium;"">1X ÿ50mm Polyolefin HeatShrink Tube (1 Meter) High Quality Heat Shrink sleev</span></li>
</ul>
</div>",,,taxable,,0,,,0,0,,,,,1,,,319,Tools,"blacknshirnk tube, esd, lab equipment, tools",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-3-19.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-3-19.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-43.jpg",,,,,,,,,0
1068,simple,F001,STM32F103C8T6 ARM STM32 Minimum System Development Board,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b></span>
<ul>
 	<li>Model: STM32F103C8T6.</li>
 	<li>ÿCore: ARM 32 Cortex-M3 CPU.</li>
 	<li>ÿDebug mode: SWD.</li>
 	<li>ÿ72MHz work frequency.</li>
 	<li>ÿ64K flash memory, 20K SRAM.</li>
 	<li>ÿ2.0-3.6V power, I/O.</li>
 	<li>ÿReset(POR/PDR).</li>
 	<li>ÿ4-16MHz crystal.</li>
 	<li>ÿOn-board Mini USB interface, you can give the board power supply and USB communication.</li>
 	<li>ÿSize:5.3cm x 2.2cm.</li>
</ul>
</div>
<div class=""box""><span style=""font-size: medium;""><span style=""font-size: large;"">Package Contents :-</span>

</span>
<ul>
 	<li>ÿ1 PcsÿSTM32F103C8T6 ARM STM32 Minimum System Development Board</li>
</ul>
</div>",,,taxable,,1,2,,0,0,,,,,1,,,555,Arm systems,"ARM, development board, Minimum System, STM32, STM32F103C8T6",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-1-34.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-1-34.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/12-44.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/Free-Shipping-STM32F103C8T6-ARM-STM32-Minimum-System-Development-Board-Module-Forarduino.jpg_640x640.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/s-l225.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/STM32F103C8T6-384x384.jpg",,,,,,,,,0
1074,simple,F004,ARM Cortex-M3 Mini Stm32F103ZEt6 Cortex Development Board KG296 + Cable,1,0,visible,"<h2 id=""subTitle"" class=""it-sttl"">Best in quality, price &amp; support support@hoverbirds.in</h2>","<div class=""box""><span style=""font-size: large;""><b>Description :-</b>
</span>Leads to all the pins, and marked with the port number, convenient extension; BOOT boot mode hop cap switch, using ST official development board model; 1 working indicating lamp, for a simple demonstration program; Standard 20 pin JTAG socket can be connected to the ST, link, JLINK etc.; 8M crystal, the official parameters, chip with PLL frequency doubling, the highest frequency of 72M chip</div>
<div class=""box""><span style=""font-size: large;"">Technical Parameters :-</span>
<ul>
 	<li>Material: FR4</li>
 	<li>Master control CPU: Cortex-M3 STM32F103ZET6</li>
 	<li>Highly open system, I/O development no limitation</li>
 	<li>Clear identification and convenient port, easy for MCU debug and test</li>
 	<li>Power supply switch: ""5V DC"" or ""USB"" With Power LED With User LED, easy to know the program 32.768K crystal oscillator, for built-in RTC use or calibration use</li>
 	<li>8M crystal oscillator, dominant frequency can be set as 72MHz</li>
 	<li>SDIO port for Micro SD module, B-Bit I/O port, CAN port, SPI1 /SPI2 ports, I2C1 / I2C2 port, 8-Bit FSMC port, 16-Bit FSMC + SPI port, ONE-WIRE port, PS/2 port, USART1 port, USART2 port, 16-Bit FSMC port, USB port, 5V DC port, 5V/3.3V I/O port, MCU pin-out port, JTAG/SWD port</li>
 	<li>BOOT choose jumper wire, USB jumper wire, PS/2 port jumper wire, User LED jumper wire, VBAT choose jumper, 74LVC139 choose jumper11</li>
</ul>
</div>
<div class=""box""><span style=""font-size: medium;""><span style=""font-size: large;"">Package Contents :-</span>

</span>
<ul>
 	<li>ÿ1 PcsÿARM Cortex-M3 Mini Stm32F103ZEt6 Cortex Development Board KG296 + Cable</li>
</ul>
</div>",,,taxable,,1,3,,0,0,,,,,1,,,1291,Arm systems,"103Z, ARM, Cable, Cortex, Cortex-M3, development board, Et6, KG296, Mini Stm32F",,"http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/Free-Shipping-ARM-Cortex-M3-Mini-Stm32-Stm32F103ZEt6-Cortex-Development-Board-72MHz-512KFlash-64KRAM.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/Free-Shipping-ARM-Cortex-M3-Mini-Stm32-Stm32F103ZEt6-Cortex-Development-Board-72MHz-512KFlash-64KRAM-1.jpg, http://store.hoverbirds.in/wp-content/uploads/sites/2/2017/05/Free-Shipping-ARM-Cortex-M3-Mini-Stm32-Stm32F103ZEt6-Cortex-Development-Board-72MHz-512KFlash-64KRAM.jpg",,,,,,,,,0
